fundingTime,fundingRate
2025-02-23 00:00:00,0.00042553
2025-02-23 04:00:00,0.00005586
2025-02-23 08:00:00,0.00022897
2025-02-23 12:00:00,0.00008826
2025-02-23 16:00:00,0.00005000
2025-02-23 20:00:00,0.00005000
2025-02-24 00:00:00,0.00005000
2025-02-24 04:00:00,0.00021643
2025-02-24 08:00:00,0.00005000
2025-02-24 12:00:00.001000,0.00005117
2025-02-24 16:00:00,0.00035202
2025-02-24 20:00:00,0.00019927
2025-02-25 00:00:00,0.00039279
2025-02-25 04:00:00,0.00005000
2025-02-25 08:00:00,0.00053472
2025-02-25 12:00:00,0.00069306
2025-02-25 16:00:00,0.00030233
2025-02-25 20:00:00,0.00005376
2025-02-26 00:00:00,0.00021574
2025-02-26 04:00:00,0.00005000
2025-02-26 08:00:00,0.00005000
2025-02-26 12:00:00.001000,0.00009224
2025-02-26 16:00:00,0.00057644
2025-02-26 20:00:00,0.00013793
2025-02-27 00:00:00.001000,0.00037785
2025-02-27 04:00:00.001000,0.00005000
2025-02-27 08:00:00,0.00005000
2025-02-27 12:00:00.006000,0.00008161
2025-02-27 16:00:00,0.00005000
2025-02-27 20:00:00.001000,0.00015909
2025-02-28 00:00:00.001000,0.00005000
2025-02-28 04:00:00,0.00005000
2025-02-28 08:00:00,0.00022389
2025-02-28 12:00:00,0.00005000
2025-02-28 16:00:00,0.00008965
2025-02-28 20:00:00,0.00063712
2025-03-01 00:00:00,0.00005000
2025-03-01 04:00:00,0.00027755
2025-03-01 08:00:00,0.00005000
2025-03-01 12:00:00.001000,0.00005000
2025-03-01 16:00:00.001000,0.00005000
2025-03-01 20:00:00,0.00005000
2025-03-02 00:00:00,0.00009990
2025-03-02 04:00:00,0.00005000
2025-03-02 08:00:00,0.00005000
2025-03-02 12:00:00,0.00013624
2025-03-02 16:00:00,0.00006654
2025-03-02 20:00:00,0.00030274
2025-03-03 00:00:00.001000,0.00029706
2025-03-03 04:00:00,0.00032377
2025-03-03 08:00:00,0.00005000
2025-03-03 12:00:00.001000,0.00030205
2025-03-03 16:00:00,0.00005000
2025-03-03 20:00:00,0.00005000
